id_str,text
"530738795990114304","Go buy #Words you seriously won't regret it I promise  https://t.co/t4hHrZKcY6 #GoBuyWordsOniTunes
@JacobWhitesides 
93"
"530738795940179968","GO &amp; BUY THIS SONG 😍

 https://t.co/wHKGXo02Ib

#GoBuyWordsOniTunes 
#GoBuyWordsOniTunes 

ITS AMAZING😊

@JacobWhitesides 18"
"530738795701104640","Buy the new song of Jacob ""Words"" in itunes.
@JacobWhitesides I AM PROUD OF IT.ILY♡
❤️ https://t.co/Vt4uNfB4gS #GoBuyWordsOniTunes X9"
"530738795629772801","GO BUY @JacobWhitesides SONG 'WORDS' ON ITUNES 

👉https://t.co/RQ7CjdGY55 … 👈 

 #GoBuyWordsOniTunes #GoBuyWordsOniTunes 🌟🌟 x36"
"530738795625578496","Buy @JacobWhitesides new single

#GoBuyWordsOniTunes

#WordsBrazil 

 https://t.co/9wapFSstm0
26"
"530738795478384640","Everyone go and buy.@JacobWhitesides new song, it's perfect ! 😍🙌  Norway loves you #GoBuyWordsOniTunes 🌷  https://t.co/a2WgyAuQPM x50"
"530738795466223616","RT @suckmejay: 📢 GO BUY WORDS BC JACOB IS THE MOST TALENTED GUY ON EARTH 📢

#GoBuyWordsOniTunes 

https://t.co/OFuLpF8yFh

@JacobWhitesides…"
"530738795130277889","#BuyWordsOniTunes 

go buy it everyonee bc 
its the best song evah 💕

@JacobWhitesides 💎

https://t.co/K5lF4C9UQM

ilYSM BAE FOLLOW ME x13"
"530738795076128768","YOU CAN BUY WORDS IN SPAIN🇪🇸
JACOB WE LOVE YOU SO MUCH PLEASE FOLLOW US🙏
@JacobWhitesides
 https://t.co/vzIL2OhnIg 
 #GoBuyWordsOniTunes 214"
"530738794828677120","RT @PongUniverse: We love @Uberpong new app to create your own custom paddles. Click here to download it http://t.co/aNB5RtUqpY... http://t…"
"530738794589597696","Everybody go buy the new single by Jacob Whitesides on iTunes 

👇👇👇👇👇👇
https://t.co/IHNTc4iIJG 

#GoBuyWordsOniTunes 

JACOB FOLLOW ME😭"
"530738794463776768","GO &amp; BUY THIS SONG 😍

 https://t.co/wHKGXo02Ib

#GoBuyWordsOniTunes 
#GoBuyWordsOniTunes 

ITS AMAZING😊

@JacobWhitesides 17"
"530738794413441024","@JacobWhitesides #GoBuyWordsOniTunes 

DOWNLOAD NOW 👇 I LOVE YOU/ FOLLOW ME

https://t.co/DCbWw6JE9q … 
X643"
"530738794371497984","#GoBuyWordsOniTunes https://t.co/B9875duUEQ 👈
GO TO BUY IT! Jacob is a good singer and you won't regret. 😍 
Buy it.
Italy LOVES him🇮🇹
x157"
"530738794342150145","@_moonprincess you're the apple of my eye, my princess, my lifelong companion"
"530739555897712640","⚡⚡  GO BUY RIGHT NOW  @JacobWhitesides SONG WORDS ON ITUNES! https://t.co/ZbRqb3yF1M ILYSM 

#GoBuyWordsOniTunes ⚡⚡x39"
"530739555633483776","GO BUY WORDS BY JACOB LIKE I DID 

https://t.co/9YlYQ3fq5B @JacobWhitesides

ITS SO GOOD 🙌 #GoBuyWordsOniTunes 

NORWAY x49"
"530739555519848448","RT @BlO0DyRoSe: Each RETWEET sends $1 to @WholesomeWave charity! #Farm4Good by playing @Farmville2 http://t.co/UtmZepY9xm http://t.co/M2HcH…"
"530739555478274048","Check out @JacobWhitesides new single ""words"" guys🌹He deserves it, I'm so proud

👇💫👇💫
https://t.co/LUZcBdfmrE …
#GoBuyWordsOniTunes x80"
"530739555386019840","Buy @JacobWhitesides new single

#GoBuyWordsOniTunes

#WordsBrazil 

 https://t.co/9wapFSstm0
39"
"530739555373445120","Go buy new song of @JacobWhitesides on iTunes 

👉https://t.co/reXPBRgkWT👈

FROM COSTA RICA 

#GoBuyWordsOniTunes x16 http://t.co/Pnt1qNEuG8"
"530739555289149440","00:11 TOKYO FM
James
Pat Metheny Group
 
¥250
iTunes http://t.co/nEk7qCNBSx
 
#tokyofm #聴いてたらRT"
"530739555230429184","TEAM PHILIPPINES #GoBuyWordsOniTunes LETS SHOW @JacobWhitesides OUR SUPPORT EVEN THOUGH HE LIVES ACROSS THE WORLD http://t.co/fZs9oaHp9F x72"
"530739555209846784","Go and buy @JacobWhitesides ' new song on iTunes https://t.co/oxRyxk25NH …

#GoBuyWordsOniTunes
#GoBuyWordsOniTunes 
❌35"
"530739554782031872","STOP WHAT YOU DOING AND GO BY 👇👇👇👇👇👇👇👇👇

https://t.co/9sWwz5RqhV 

IT'S AMAZING @JacobWhitesides 

#GoBuyWordsOniTunes ❤🙏 27"
"530739554014478336","RT @selenagomezbr: Get ""The Heart Wants What It Wants"" on iTunes now! http://t.co/gkD9RkSYX1 WATCH: http://t.co/AucLu7VIq2 http://t.co/mz3D…"
"530739553473032193","GO BUY WORDS ON ITUNES RIGHT NOW YOU WILL NOT REGRET IT 🙌💞 ILL BUY YOU CAKE IF YOU DO IT 🌚 #GoBuyWordsOniTunes 
https://t.co/bRWAHIxiXE x28"
"530739553402105856","GO BUY ""WORDS"" 
IT'S PERFECT ❤️✨
👉https://t.co/w6i0yqzifR 👈
@JacobWhitesides"
"530739553016233985","GO BUY WORDS ON ITUNES RN 👇 
FOLLOW ME PLS I NEED IT 💘
@JacobWhitesides
 https://t.co/SPvgptJEwu 
 #GoBuyWordsOniTunes
7"
"530739552970100737","RT @taylorcaniff: Everyone please go support my best friend @ShawnMendes new single http://t.co/WzUG89NCH1 it's pretty big😘"
"530740315133849601","hi @JacobWhitesides !💘

buy jacob's new single 

link here: https://t.co/Nr7OHLHwEH 

italy loves you so much baby!🇮🇹
#BuyWordsOniTunes quei"
"530740315083505665","EVERYONE GO BUY WORDS ON ITUNES.
U WON'T REGRET IT.
IT'S PERFECT👌
 #GoBuyWordsOniTunes @JacobWhitesides https://t.co/OmUbkswWsv x38"
"530740315058339840","Buy @JacobWhitesides new single
His voice is amazing!! 😍
#GoBuyWordsOniTunes
#WordsBrazil 
 https://t.co/aMSF2dnwPo
💞🙈💞
x23"
"530740314873405440","Doctor Apple"
"530740314685067265","@JacobWhitesides
👉https://t.co/2dxFgp5iQt👈
#GoBuyWordsOniTunes

PLS FOLLOW ME JACOB🙏🙏

ILYSM💞💞

YOU MAKE ME HAPPY😄😄

💚💙💛💚💙💛

2"
"530740314680459266","GO BUY JACOB'S SONG ON ITUNES, IT'S AWESOME😍 https://t.co/NMJMGXJGkD #GoBuyWordsOniTunes
74"
"530740314651521024","RT @ShawnMendes: Lets do this ! #SomethingBigToNumber1 spread it around your school today and tell all of your friends to buy ! http://t.co…"
"530740314580213761","Doctor Apple"
"530740314529857537","@parrotgeek1 oh, since iOS 7 Apple uses an awful HD voice for the German Siri. Thought i could change to the iOS 6 one. Thx anyway."
"530740314496331776","@JacobWhitesides go follow @bcofzayn she loves you so much 
https://t.co/3MPd3dzdHN #gobuywordsonitunes x 45"
"530740314193944577","Buy @JacobWhitesides new single 😉 His voice is per-fect!😍 #GoBuyWordsOniTunes https://t.co/zdFAX8LyvN #Words #WordsIndonesia 38"
"530740313258594305","#BuyWordsOniTunes 

go buy it everyonee bc 
its the best song evah 💕

@JacobWhitesides 💎

https://t.co/K5lF4C9UQM

ilYSM BAE FOLLOW ME x62"
"530740313137377280","#WordsOniTunes

#BuyWordsOniTunes 

UK:
https://t.co/3DsMGjtGnI

US: https://t.co/U56YJcOCrx

LETS GET TO NO. 1⃣ 🙈

✨ @JacobWhitesides ✨

26"
"530740312927653888","https://t.co/GhqmxQCDGY #GoBuyWordsOniTunes  YOU WONT REGRET IT I PROMISE. x31"
"530740312915054592","BUY WORDS BECAUSE ITS SO PERFECT😍 https://t.co/LFM0quyWyr … … #GoBuyWordsOniTunes @JacobWhitesides 

PLEASE FOLLOW ME JACOB🙏🙏 ILYSM💞X 16"
"530741070683209729","I'm now an A-List celebrity in Kim Kardashian: Hollywood. You can be famous too by playing on iPhone!  http://t.co/YmelrZQn2T"
"530741070649626625","💕💕💕💕

Hi jacob, follow me ? 
#GoBuyWordsOniTunes

 https://t.co/JpULJqgmNA …

Go buy the Jacob's new song

PARIS 

💕💕💕💕

.178"
"530741070389600256","GO BUY @JacobWhitesides ' NEW SINGLE #WORDS #GoBuyWordsOniTunes  https://t.co/3qXPnoaFI5 … UR BRAZILIANS FANS ARE SO PROUD OF YOU 💛💚💛💚💛 x160"
"530741070351450112","Register today and take the Fantasy tour to earn points! You could win an Apple iPhone 5s! Awesome right? http://t.co/U0nU1AZWsp #SOX2014"
"530741070313693184","Google Inbox Invite? http://t.co/vjpLrrqQJF #app New Apple iPads Set for October 24th Release   http://t.co/gqwZI1y6xe"
"530741070091796480","GO BUY @JacobWhitesides SONG 'WORDS' ON ITUNES 

👉https://t.co/RQ7CjdGY55 … 👈 

 #GoBuyWordsOniTunes #BuyWordsOniTunes 🌟🌟 x100"
"530741069995311104","GO DOWNLOAD WORDS!
IT'S PERFECT AND I LOVE IT! 💕
#GoBuyWordsOniTunes
https://t.co/qtvIo1jZsT
@JacobWhitesides 
x8"
"530741069861101568","Buy 'Words' by Jacob Whitesides! 🎋

https://t.co/ltIKX5sUaF
  
@JacobWhitesides 🌿

#GoBuyWordsOniTunes 💊"
"530741069785620481","I'm now an E-List celebrity in Kim Kardashian: Hollywood. You can be famous too by playing on iPhone! 💁 http://t.co/rv1WQwATmf"
"530741069609455616","EVERYONE!🌸
#GoBuyWordsOniTunes
by @JacobWhitesides 💗
here⬇🙏
https://t.co/OVQdnhO5k3 
you won't regret, it's amazing!
#WordsItaly 😘
x83"
"530741069307453440","GO BUY @JacobWhitesides SONG WORDS ON ITUNES! https://t.co/1Ylc2rAaxF

#GoBuyWordsOniTunes 

scotland love you
#GoBuyWordsOniTunes
x69"
"530741068577640449","EVERYONE GO BUY WORDS BC HE DEVERSES THIS #GoBuyWordsOniTunes

https://t.co/BXgc8mwECi

FOLLOW ME JACOB?? 💞

 @JacobWhitesides

+24"
"530741068510138368","Go buy @JacobWhitesides 's new song on itunes! 

https://t.co/rioShSI206

#GoBuyWordsOniTunes

#GoBuyWordsOniTunes

🍃🍃🍃🍃🍃🍃🍃🍃🍃x2"
"530741068505939969","IF U HAVENT BOUGHT WORDS GO BUY IT AMAZINGGGGG If u need it gifted ask me! https://t.co/SvD4uFsyHb http://t.co/3nygaWFVcA x3"
"530741068414062592","@JacobWhitesides Go buy Words from Jacob https://t.co/siJiEH0dds #BuyWordsOniTunes you'll like it !! 💕💕 je t'aime Jacob x2"
"530741829789302784","#GoBuyWordsOniTunes 🍃#GoBuyWordsOniTunes 🍃

 @JacobWhitesides 

👉 https://t.co/RWH0eEfKIg 👈

Jacob please, follow me, ilysm 💕

🌸 36"
"530741829310758912","Make sure you buy @JacobWhitesides new song! :) #GoBuyWordsOniTunes https://t.co/74K7dK9cSR now x36"
"530741829223084032","RT @foxcabello: #GoBuyWordsOniTunes 

the best song ever 🎶

https://t.co/aV4yQKuaYM … 

please follow me 

eu te amo 😍

@JacobWhitesides 
x…"
"530741829206298624","RT @Rescvuarry: Go buy @JacobWhitesides new song! Sooo good! Italy loves it and Jacob too‼️😽 #GoBuyWordsOniTunes https://t.co/S1s99HqsSx 🇮🇹…"
"530741829147561984","RT @taylorswift13: Baby, we're the New Romantics.

http://t.co/JhUZG7ADJ4
#TS1989 
#taylurking http://t.co/2Nb14dfpDM"
"530741829118226432","❤❤❤
@JacobWhitesides 
His voice is per-fect!
#GoBuyWordsOniTunes 
 https://t.co/QKHZ9CnznQ
(follow me?)
Russian fans love u
❤❤❤x96"
"530741829109813248","BUY WORDS ON ITUNES NOW!!

🍃🍃🍃
https://t.co/3wo5xoOAP4

🍃🍃🍃

@JacobWhitesides 

LOVE FROM HOLLAND PLEASE FOLLOW ME!
#BuyWordsOniTunes 181"
"530741828933664768","GO BUY @JacobWhitesides NEW SONG
ITS AMAZING!😍❤️
#GoBuyWordsOniTunes
#WordsItaly 
 https://t.co/BBOtLwbUc4
💕x30"
"530741828803637248","Italy loves you a lot!
Could you follow me?💘

Get Jacob's new single here: https://t.co/Qt2Karcdss

#GoBuyWordsOniTunes jansn"
"530741828447109120","Listen to new music from Jacob 
Love u
That song is perfect 

#GoBuyWordsOniTunes 🙌🙌

https://t.co/Tq0CooHINR ⬅⬅⬅
@JacobWhitesides  👑229"
"530741828308312064","RT @ShawnMendes: #7 on iTunes ! 🙆 Head to iTunes now &amp; get my single Something Big ! http://t.co/IVJT5qUf4V #SomethingBigToNumber1 http://t…"
"530741828010934272","Using EYSAMobile when parking in Salamanca. No coins needed anymore.  https://t.co/322OZiQNRy http://t.co/MSMmGYTKRc"
"530741827893067777","RT @exaltingcameron: TEAM PHILIPPINES #GoBuyWordsOniTunes LETS SHOW @JacobWhitesides OUR SUPPORT EVEN THOUGH HE LIVES ACROSS THE WORLD http…"
"530741827868303360","GO BUY @JacobWhitesides ' NEW SINGLE #WORDS #GoBuyWordsOniTunes  https://t.co/3qXPnoaFI5 … UR BRAZILIANS FANS ARE SO PROUD OF YOU 💛💚💛💚💛 x181"
"530741827822190593","RT @ShawnMendes: Keep sharing, if we get this into the top 10, you just may get the video next week too !! #SomethingBigToNumber1 http://t.…"
"530742584390725632","""@JacobWhitesides: keep tweeting my loves not finished following yet #GoBuyWordsOniTunes https://t.co/MramgHCUWA"" jACOB PLS"
"530742584344608769","👊 EVERYONE DOWNLOAD #WORDS BY  @JacobWhitesides NOW 👉https://t.co/BuW2Ldcl0S 👈 PERFECT 💁🎶 I'M SO PROUD OF YOU!
#GoBuyWordsOniTunes x66"
"530742584277491712","RT @JacobWhitesides: keep tweeting my loves not finished following yet #GoBuyWordsOniTunes https://t.co/4CsRhbtukU"
"530742584247713793","https://t.co/dBo8vU0wTn
#BuyWordsOniTunes 
GO BUY WORDS BC ITS INCREDIBLE
HOW CAN U NOT LOVE JACOB?
FRENCH FANS LOVE HIM
@JacobWhitesides"
"530742584218763264","""Sincro Contatti per Google Gmail (Contacts Sync for Google Gmail) - Playa Apps"" #Mac http://t.co/UsEdGTcRfv http://t.co/42R7oHegDi"
"530742584172642304","@JacobWhitesides 

🌴 🌞 🌴

GO BUY WORDS ON ITUNES NOW! 
https://t.co/qkFfqgm5Q0

🌴 🌞 🌴

#GoBuyWordsOniTunes 

🌴 🌞 🌴

plz follow me loml💕419"
"530742584134885376","RT @JacobWhitesides: keep tweeting my loves not finished following yet #GoBuyWordsOniTunes https://t.co/4CsRhbtukU"
"530742583543095297","RT @ShawnMendes: #7 on iTunes ! 🙆 Head to iTunes now &amp; get my single Something Big ! http://t.co/IVJT5qUf4V #SomethingBigToNumber1 http://t…"
"530742583363117057","🎶🎶🎶

THE NEW SONG OF BAE @JacobWhitesides IS PERFECT ❤️😍👍

👉https://t.co/dCLE0ABDSJ👈

#GoBuyWordsOniTunes #WordsBrazil 

🎶🎶🎶108"
"530742583123668992","EVERYONE #GoBuyWordsOniTunes BECAUSE ITS PERFECT AND ITS REALLY GOOD ITS AMAZING 
@JacobWhitesides x117

https://t.co/FdvFH03WVG"
"530742583056928768","RT @JacobWhitesides: keep tweeting my loves not finished following yet #GoBuyWordsOniTunes https://t.co/4CsRhbtukU"
"530742583010422784","New Story available now!! ■App Store: https://t.co/7wOCUqTu4g ■Google play: http://t.co/S5KB8nC21C"
"530742582994018305","EVERYBODY 
#GoBuyWordsOniTunes 🙆
 #GoBuyWordsOniTunes 💕
➡➡ https://t.co/Crh8TW38Gl
@JacobWhitesides 
Follow me please? ILY
x7"
"530742582989840384","Everyone please buy it if you cant ill try and gift it! #GoBuyWordsOniTunes  https://t.co/BnsOIwxf7j  @JacobWhitesides x207"
"530742582935322624","17 Everybody that means you should go buy it on iTunes it would mean so much
#GoBuyWordsOniTunes 
@JacobWhitesides 
https://t.co/6ccuoBXOqF"
"530743344587362304","BUY @JacobWhitesides NEW SINGLE!

LINK HERE: https://t.co/Nr7OHLHwEH 

ITALY LOVES YOU SO MUCH JACOB🇮🇹💘
#GoBuyWordsOniTunes hus"
"530743344448950272","RT @thescript: All the things that we've lost...Breaking off comes at a cost...

https://t.co/rS9u4k88zQ

Download HERE: http://t.co/1QiPoW…"
"530743344297947137","#GoBuyWordsOniTunes https://t.co/xgfTnnsf4Z promoting from England ❤️🇬🇧 @JacobWhitesides 3"
"530743344197275648","Go buy ""words"" by @JacobWhitesides on iTunes 👉 https://t.co/l57rlKYH7L #BuyWordsOniTunes #WordsBrazil 😍"
"530743344121397248","Buy #Words 💕
#WordsOniTunesTonight 
#GoBuyWordsOniTunes 
#BuyWordsOniTunes 
🌜https://t.co/Z6q3CYLrd7🌛
pls follow ; @imbiebahcrew 🙏
x78"
"530743343941439489","#GoBuyWordsOniTunes 
#GoBuyWordsOniTunes 

💙

💙
👉👉https://t.co/DfixlI1H0w …
WE LOVE YOU JACOB •GREECE• 
@JacobWhitesides 

💙💙💙💙💙💙12"
"530743343823978496","@Cashewniffsky @idefk1D @JacobWhitesides thank you, I hope he notices me 😭😭 #GoBuyWordsOniTunes https://t.co/Q8afMPJHo5"
"530743343790043137","GO BUY @JacobWhitesides 'S NEW SINGLE.
https://t.co/zY6X0VXGAD
YOU WON'T REGRET IT💕😌 #BuyWordsOniTunes 115"
"530743343685574656","EVERYONE #GoBuyWordsOniTunes BY @JacobWhitesides NOOOOW !!! 💕👌😍THIS SONG IS PERFECT 💓(follow me?😭)
👇👇👇

https://t.co/P0a9Jy12jT 
139"
"530743343513235456","Newly posted: Fresh Apple bugs http://t.co/N9Agno5DrF"
"530743343454908417","GUYS GO AND BUY @JacobWhitesides NEW SONG https://t.co/IkCwzmUYwL !

#GoBuyWordsOniTunes #WordsSpain 
 🌻"
"530743343366410240","#Snazzy #AppleWatch - The Apple Watch has been in the news rather a lot recently and not for particularly… http://t.co/NZtlgx4tCZ #iWatch"
"530743343337459715","RT @JacobWhitesides: keep tweeting my loves not finished following yet #GoBuyWordsOniTunes https://t.co/4CsRhbtukU"
"530743343077412864","#GoBuyWordsOniTunes https://t.co/gyFetJfvd4

🍍🍍🍍🍍🍍🍍🍍🍍

BOUGHT IT FROM CANADA!!

🍍🍍🍍🍍🍍🍍🍍🍍

I love it 

🍍🍍🍍🍍🍍🍍🍍🍍 http://t.co/PZlbR4zh1P🔫😘"
"530743343043842048","GO BUY @JacobWhitesides SONG 'WORDS' ON ITUNES 

👉https://t.co/RQ7CjdGY55 … … 👈 

 #GoBuyWordsOniTunes #BuyWordsOniTunes 🌟🌟 x234"
"530744104590643200","PEOPLE ON EARTH,MOTHER,FATHER,BRO,SIS,KIDS, BABY
#GoBuyWordsOniTunes if you haven't 📲📱🎧🎶
https://t.co/h3HgSew1gJ 🎧📱📲 501"
"530744104502964224","GO BUY WORDS ON ITUNES #BuyWordsOniTunes 
👇👇👇👇👇👇👇👇
https://t.co/341Qs1hZ0s
@JacobWhitesides 
X20"
"530744104473600000","gotta get that promo for my boy jacob https://t.co/ZZ6ioTBGbE  #GoBuyWordsOniTunes @JacobWhitesides 💕 http://t.co/4eRYFisiyH"
"530744104389324800","Make sure you buy @JacobWhitesides new song! :) #GoBuyWordsOniTunes https://t.co/74K7dK9cSR now because it's a beautiful song x140"
"530744104343203840","EVERYONE #GoBuyWordsOniTunes BECAUSE ITS PERFECT AND ITS REALLY GOOD ITS AMAZING 
@JacobWhitesides 

https://t.co/FdvFH03WVG. 
x153"
"530744103982473219","GO BUY @JacobWhitesides new single here https://t.co/wcqU31Q3Kn #BuyWordsOniTunes 

I promise you won't regret buying it

x36"
"530744103806308352","TEAM INDONESIA #GoBuyWordsOniTunes LETS SHOW @JacobWhitesides http://t.co/AoUi9hCpWP  #vote5sos 😘😘😍😍 x7"
"530744103802523652","💞💎💙
GO BUY WORDS BY @JacobWhitesides  RIGHT NOW!!!!! https://t.co/DrX8IWotcz
💞💎💙
Im so proud of you my prince💞💞

#GoBuyWordsOniTunes 
X113"
"530744103772762112","#GoBuyWordsOniTunes listen to this 

beautiful voice, a kind hearted artist 

https://t.co/qR8Idby3rL👈

@JacobWhitesides Philippines

xx45"
"530744103689273345","Buy 'Words' by @JacobWhitesides!! ✔

👉https://t.co/1dn1MkTQBI … … … …👈
  
💕jacob you deserve this and more, ily💕

#GoBuyWordsOniTunes🌴💎43"
"530744103651123200","#GoBuyWordsOniTunes listen to this 

beautiful voice, a kind hearted artist 

https://t.co/qR8Idby3rL👈

@JacobWhitesides Philippines

xx56"
"530744103542484992","@One__Cool__Guy If you want Always New &amp; Challenging workouts, then my app is Made For You!|https://t.co/gJImBUU6iK| http://t.co/7I2yOIMSFD"
"530744103353344000","EVERYONE GO NOW AND BUY THE SONG OF ANGEL #GoBuyWordsOniTunes https://t.co/X1FErDMozS  ❤️ @JacobWhitesides 160"
"530744103144022016","RT @JacobWhitesides: keep tweeting my loves not finished following yet #GoBuyWordsOniTunes https://t.co/4CsRhbtukU"
"530744102984220674","@JacobWhitesides Everyone
buy it, you will love it :) it's perfect!
 https://t.co/4Dtser0wd6 
#GoBuyWordsOniTunes ♥♥ follow me♥love you♥
180"
"530744860446191618","RT @JacobWhitesides: About to enter the top 25 overall!!! Make sure you push it super hard https://t.co/aeraZwFG0V #GoBuyWordsOniTunes"
"530744860358508544","#GoBuyWordsOniTunes @JacobWhitesides 

#BuyWordsOniTunes 
@JacobWhitesides 

link = https://t.co/LmuEZ5S41G 👽"
"530744859783462913","Guys🔥Words new single come out! By @JacobWhitesides You won't regret His voice so perfect😍 x31 
#GoBuyWordsOniTunes http://t.co/PiBNCUXzDT"
"530744859733557248","RT @JacobWhitesides: About to enter the top 25 overall!!! Make sure you push it super hard https://t.co/aeraZwFG0V #GoBuyWordsOniTunes"
"530744859649642497","RT @Nashgrier: Make sure to get @ShawnMendes new single!- http://t.co/g76beP6HmF let's get it to #1 ! Congrats man! Amazing music! #Somethi…"
"530744859641282561","GO BUY @JacobWhitesides NEW SINGLE WORDS ON ITUNES :))
https://t.co/yna2UW8L3p 
#GoBuyWordsOniTunes 💛💚💜 x195"
"530744859418984448","GET JACOB'S NEW SINGLE ""WORDS""
👉https://t.co/zUdlffjnuM

#GoBuyWordsOniTunes http://t.co/Vb0ubqRzWH"
"530744859402178561","RT @JacobWhitesides: keep tweeting my loves not finished following yet #GoBuyWordsOniTunes https://t.co/4CsRhbtukU"
"530744859314098176","💖💖💖💖💖💖💖💖💖💖💖💖💖💖 GO BUY JACOBS NEW SINGLE        @JacobWhitesides https://t.co/Zju6BsdN7o 💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖x4"
"530744859192487936","GO BUY @JacobWhitesides'S  NEW SONG NOW! 

👇👇👇
https://t.co/zOwaweHGLT

ITS AMAZING
#BuyWordsOniTunes 42"
"530744859104395264","@JacobWhitesides 
 ☺ ☺ ☺ ☺
#GoBuyWordsOniTunes https://t.co/K092f7WH5k 
EVERYONE GO BUY WORDS ON ITUNES PLEASE
🙏 🙏 🙏 🙏x38"
"530744858055802880","Go buy @JacobWhitesides new song ""words"" is absolutely AMAZING,ITALY LOVES JACOB💘#GoBuyWordsOniTunes https://t.co/kZHgEuxYkn 🇮🇹 x47"
"530744857959366656","🎸🎶

EVERYBODY GO BUY ""WORDS"" BY @JacobWhitesides ON ITUNES

https://t.co/ITR5NSkInu

I'M SO PROUD OF YOU✨

#GoBuyWordsOniTunes 

🎸🎶 //37"
"530744857904820224","Phones &amp; Deals :http://t.co/Hc6JGdxCXj #2324 Tech Armor Apple iPhone 5S/5 Frosted Black TPU Flex Case http://t.co/uRSZMfXMkC"
"530744857888038913","@JacobWhitesides
@sunofbiebz
@shawnsworld
WE MADE IT
#GoBuyWordsOniTunes
#WordsSwitzerland
https://t.co/Obyq8VIPWB http://t.co/7w6W4y1e4L 💋"
"530745620584083456",": 💕💕💕
https://t.co/0KjRpg7oKc
#GoBuyWordsOniTunes 
GO BUY WORDS JACOB WORKED REALLY HARD ON IT 
@JacobWhitesides 
💕💕💕24"
"530745620542541825","To al my perfect followers: #GoBuyWordsOniTunes https://t.co/X8DFuSdRJY ❤️ i love you jacob 🙆 171"
"530745620362199041","‼ POLAND TOTALLY LOVES JACOB'S NEW SONG ‼
@JacobWhitesides 🙊
▶ https://t.co/iEJIZrsg8S ◀
‼ GO CHECK IT OUT ‼
👉 #GoBuyWordsOniTunes 👈 42"
"530745620211175425","@JacobWhitesides
@sunofbiebz
@shawnsworld
WE MADE IT
#GoBuyWordsOniTunes
#WordsSwitzerland
https://t.co/Obyq8VIPWB http://t.co/7w6W4y1e4L 🐧"
"530745620123119616","Everyone go and buy.@JacobWhitesides new song, words!It's perfect ! 😍🙌  Norway loves you #GoBuyWordsOniTunes 🌷  https://t.co/a2WgyAuQPM x145"
"530745619917598720","RT to help @WholesomeWave charity #Farm4Good w/ @NakedJuice &amp; @FarmVille2. Play: http://t.co/NxSbPqcwM1 http://t.co/sNv9kERdDO"
"530745619573649409","RT @onedirection: So - thoughts on #ReadyToRun from #FOUR? http://t.co/6mXo3EyvY3"
"530745619506532352","Hey jacob I'm promoting words in my grandma's house hahaha  #GoBuyWordsOniTunes http://t.co/1TcFq6AbtU http://t.co/TLPtuJ9RzJ  90"
"530745619501948929","RT @JacobWhitesides: #GoBuyWordsOniTunes include the link lets keep blasting it today https://t.co/aeraZwFG0V now is most important ❤️"
"530745619170603008","🌈🇯🇵 #GoBuyWordsOniTunes 🇯🇵🌈

just amazing amazing amazing

TEAM JAPAN🇯🇵👘🇯🇵👘🇯🇵👘🍣

http://t.co/OB3Mh5Yo7C

@JacobWhitesides 32"
"530745619070353408","Go buy @JacobWhitesides new single Words😍 https://t.co/JuHr5herhB #GoBuyWordsOniTunes"
"530745619003232257","@JacobWhitesides #GoBuyWordsOniTunes 
https://t.co/DtOaOnFNvI 
Go everyone buy, you won't regret ❤️❤️❤️❤️❤️❤️❤️❤️ 
150"
"530745618999042048","Download ""Words"" by Jacob Whitesides 

http://t.co/GvL2EMBl4v 

@JacobWhitesides follow me please, ilysm

#WordsOniTunesTonight x2"
"530745618918952960","RT @Compete4Christ: Grab my book for $2.99

Same Game | Different Fame

Kindle: http://t.co/JHWo5h8aXa

iBooks: https://t.co/WrkK2cc36N htt…"
"530745618655084544","🎀💭🎀💭🎀💭
EVERYBODY GO BUY WORDS BY @JacobWhitesides IT'S AMAZING #GoBuyWordsOniTunes https://t.co/pGBdzT8w13
🎀💭🎀💭🎀💭82"
"530746379610505216","Make sure to buy words on iTunes NOW.
#GoBuyWordsOniTunes #GoBuyWordsOniTunes https://t.co/lDJNVui2ou FILIPINO FANS 
46"
"530746379266981888","#BuyWordsOniTunes Go go buy Jacob's new song https://t.co/QLkmIah59n @JacobWhitesides  83"
"530746379229220864","jacob i love you
buy it, you will love it !!!!
https://t.co/2hTkYC1CZM
 #gobuywordsonitunes 
@JacobWhitesides 
x234"
"530746379204055040","@JacobWhitesides
GO DOWNLOAD
👉 https://t.co/H0525luVXL … … …
 IS SO PERFECT

#GoBuyWordsOniTunes x94"
"530746379086614528","💖💖💖
EVERYONE GO BUY IT
👉  https://t.co/34DO6gwZdC 👈
#GoBuyWordsOniTunes 
@JacobWhitesides
💖💖💖32"
"530746378717519874","@JacobWhitesides  OMG WORDS IS LIFE, IS AMAZING, IS PERFECT... IS EVERYTHING #GoBuyWordsOniTunes https://t.co/Qm6baW9QRf 😍💙"
"530746378373570560","Go buy @JacobWhitesides new song! #GoBuyWordsOniTunes https://t.co/284Sj4mtq9 … … 
🇫🇴🇱🇱🇴🇼 🇲🇪 please 🙏 x106"
"530746378369388544","Buy 'Words' by @JacobWhitesides!! ✔

👉https://t.co/1dn1MkTQBI … … … …👈
  
💕jacob you deserve this and more, ily💕

#GoBuyWordsOniTunes🌴💎88"
